Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.33-13.225.26.238-39438-443-6,192.168.20.33,39438,13.225.26.238,443,6,15/09/2020 04:09:45 PM,2908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.757909215956,2908.0,0.0,2908.0,2908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,343.878954607978,343.878954607978,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8202,126,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.33-143.204.225.17-36742-443-6,192.168.20.33,36742,143.204.225.17,443,6,15/09/2020 04:09:45 PM,4505,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.95116537180905,4505.0,0.0,4505.0,4505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,221.97558268590453,221.97558268590453,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1957,122,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.18-172.217.22.142-58068-443-6,192.168.20.18,58068,172.217.22.142,443,6,15/09/2020 04:07:40 PM,90236165,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649218747272781,1.8047233E7,2.4708567989438854E7,4.5121488E7,2630.0,9.0233504E7,4.5116752E7,10417.097100440218,4.5124118E7,4.5109386E7,9.0233516E7,4.5116758E7,10452.452439499546,4.5124149E7,4.5109367E7,0,0,0,0,96,96,0.033246093736363905,0.033246093736363905,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,318,330,0,32,0,0,0,0,1.6001861056363268E15,3.683444530319999E7,1.600186150752809E15,1.600186060527214E15,No Label
192.168.20.18-216.58.214.74-39312-443-6,192.168.20.18,39312,216.58.214.74,443,6,15/09/2020 04:07:40 PM,90246481,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648458680621575,1.80492962E7,2.4711108689183824E7,4.511903E7,2846.0,9.0243627E7,4.51218135E7,111.01576464628796,4.5121892E7,4.5121735E7,9.0243635E7,4.51218175E7,94.04520189781083,4.5121884E7,4.5121751E7,0,0,0,0,96,96,0.03324229340310787,0.03324229340310787,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,354,258,0,32,0,0,0,0,1.6001861057928012E15,3.68383079260149E7,1.600186150910363E15,1.600186060675306E15,No Label
192.168.20.20-52.215.192.18-39738-443-6,192.168.20.20,39738,52.215.192.18,443,6,15/09/2020 04:07:11 PM,110020267,6,3,591.0,447.0,197.0,0.0,98.5,107.90134382851772,149.0,149.0,149.0,0.0,9.434625349527646,0.08180310996700271,1.3752533375E7,2.5442921671097703E7,5.4977125E7,3455.0,1.10020267E8,2.20040534E7,3.00980147139534E7,5.4977125E7,21635.0,1.09997187E8,5.49985935E7,1359.7663402217308,5.4999555E7,5.4997632E7,1,0,0,0,192,96,0.05453540664466847,0.027267703322334236,0.0,197.0,123.5,87.760089638362,7701.833333333333,0,0,0,6,9,0,0,0,0.0,137.22222222222223,98.5,149.0,0,0,0,0,0,0,0,65,0,49,2641,213,2,32,0,0,0,0,1.6001860868869172E15,4.489584812367003E7,1.60018614187714E15,1.600186031882872E15,No Label
192.168.20.33-52.95.123.112-51876-443-6,192.168.20.33,51876,52.95.123.112,443,6,15/09/2020 04:09:24 PM,36904453,11,10,1104.0,6456.0,795.0,0.0,100.36363636363637,238.86995320771206,1460.0,0.0,645.6,645.62410804499,204.85332759165948,0.569037021087943,1845222.65,8179122.189626793,3.6594112E7,52.0,3.6904453E7,3690445.3,1.1561276682784947E7,3.6594112E7,52.0,287212.0,31912.444444444445,62551.35396838167,189320.0,53.0,0,0,0,0,240,212,0.29806701104606537,0.27097001004187765,0.0,1460.0,343.6363636363636,534.6546322230602,285855.5757575757,1,2,0,7,20,0,0,0,0.0,360.0,100.36363636363636,645.6,0,0,0,0,10,29337,0,52,0,307,65535,32750,3,20,0,0,0,0,1.5159658419078775E15,3.6710787484642256E14,1.600186164611261E15,3.6591899E7,No Label
192.168.20.18-151.101.122.248-45851-443-6,192.168.20.18,45851,151.101.122.248,443,6,15/09/2020 04:09:23 PM,45587877,254,1046,5523.0,1483770.0,945.0,0.0,21.744094488188985,140.3248118851393,1428.0,0.0,1418.518164435946,97.06878710740685,32668.619334916606,28.516353152396196,35094.59353348735,569129.6334475,9924632.0,24.0,4.5584738E7,180176.8300395258,1281464.7526913085,9924632.0,49.0,4.5583643E7,43620.71100478464,634967.2055170586,9935983.0,50.0,1,0,0,0,8128,33472,5.5716566928527955,22.9446964595434,0.0,1428.0,1145.4558032282857,564.0473525598346,318149.41592975834,1,0,0,22,1300,0,0,0,4.0,1146.336923076923,21.744094488188978,1418.5181644359466,0,0,0,0,209,2945870,0,4,0,1141,3080,82,5,32,0,0,0,0,1.6001861820476922E15,1.3574647172076678E7,1.600186209119387E15,1.600186163534771E15,No Label
192.168.20.18-151.101.122.248-45851-443-6,192.168.20.18,45851,151.101.122.248,443,6,15/09/2020 04:10:09 PM,3972,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,755.2870090634441,1986.0,1076.2165209659254,2747.0,1225.0,3972.0,1986.0,1076.2165209659254,2747.0,1225.0,0,0,0,0,0,0,0,0,0,96,0,755.2870090634441,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3080,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.18-192.168.20.1-0-0-0,192.168.20.18,0,192.168.20.1,0,0,15/09/2020 04:08:04 PM,64253711,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12450642734082706,9179101.571428573,2.3393440075013697E7,6.2219299E7,120.0,6.4253585E7,2.1417861666666664E7,3.533518565054619E7,6.2219419E7,1011223.0,6.4253562E7,2.1417854E7,3.533520701399957E7,6.2219436E7,1011194.0,0,0,0,0,0,0,0.06225321367041353,0.06225321367041353,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6001861161722925E15,3.4454299692186E7,1.600186148302791E15,1.600186084049612E15,No Label
192.168.20.33-143.204.225.193-33424-443-6,192.168.20.33,33424,143.204.225.193,443,6,15/09/2020 04:09:43 PM,32074427,125,706,1994.0,1006277.0,715.0,0.0,15.952000000000005,100.59611484834119,1448.0,0.0,1425.3215297450427,163.06165571397037,31435.355025983783,25.90849089837209,38643.88795180723,1094242.4334949914,3.1525276E7,19.0,3.2063664E7,258577.93548387097,2830680.076177747,3.1525276E7,48.0,3.2071629E7,45491.67234042553,1192930.3765530037,3.1674939E7,24.0,0,0,0,0,4008,22600,3.8971857548694477,22.011305143502643,0.0,1448.0,1211.8641826923065,528.8462519353743,279678.35818609345,1,2,0,8,830,0,0,0,5.0,1213.3225030084236,15.952,1425.3215297450424,0,0,0,0,702,2610929,0,2,0,1210,65535,129,4,32,0,0,0,0,1.6001861838908852E15,1566734.6664589993,1.600186215663943E15,1.600186183604609E15,No Label
192.168.20.33-143.204.225.193-33430-443-6,192.168.20.33,33430,143.204.225.193,443,6,15/09/2020 04:10:15 PM,3204803,118,703,1994.0,1006277.0,715.0,0.0,16.898305084745765,103.48379367156129,1448.0,0.0,1431.4039829302983,148.32311147363072,314612.4738400457,256.1779928438659,3908.2963414634137,96146.78759546118,2752967.0,22.0,3198282.0,27335.74358974359,254284.24992082338,2752967.0,26.0,3202037.0,4561.306267806268,104414.01803859061,2765941.0,46.0,0,0,0,0,3784,22504,36.81973587768109,219.35825696618483,0.0,1448.0,1226.6070559610705,518.0858615147029,268412.95990143187,1,2,0,8,820,0,0,0,5.0,1228.1010962241169,16.89830508474576,1431.4039829302988,0,0,0,0,699,2376007,0,2,0,1225,65535,129,4,32,0,0,0,0,1.6001862159933958E15,186631.108831833,1.60018621898536E15,1.600186215792487E15,No Label
192.168.20.26-52.211.56.5-55680-443-6,192.168.20.26,55680,52.211.56.5,443,6,15/09/2020 04:07:38 PM,108371384,6,3,198.0,180.0,66.0,0.0,33.0,36.149688795340964,60.0,60.0,60.0,0.0,3.4880056528575842,0.0830477536394663,1.3546423E7,2.498944480064045E7,5.4038163E7,18651.0,1.08371384E8,2.16742768E7,2.9540180025934458E7,5.4038163E7,77209.0,1.08294212E8,5.4147106E7,26942.182576769836,5.4166157E7,5.4128055E7,1,0,0,0,120,60,0.05536516909297753,0.027682584546488764,0.0,66.0,44.400000000000006,30.75060975005211,945.5999999999999,0,0,0,6,9,0,0,0,0.0,49.333333333333336,33.0,60.0,0,0,0,0,0,0,0,22,0,20,8192,63750,2,20,0,0,0,0,1.6001861123784325E15,4.416047482248411E7,1.600186166546185E15,1.600186058273167E15,No Label
192.168.20.33-52.46.141.49-41424-443-6,192.168.20.33,41424,52.46.141.49,443,6,15/09/2020 04:10:23 PM,388611,8,8,1011.0,548.0,711.0,0.0,126.37500000000001,247.5138884992113,396.0,0.0,68.5,142.619373558734,4011.7238060682794,41.17227767613372,25907.4,40938.42203812244,122308.0,64.0,388611.0,55515.857142857145,53398.38071960788,124176.0,64.0,307930.0,43990.0,53180.182750093416,124946.0,97.0,0,0,0,0,180,172,20.58613883806686,20.58613883806686,0.0,711.0,91.70588235294117,192.60671220971324,37097.345588235294,1,2,0,6,15,0,0,0,1.0,97.4375,126.375,68.5,0,0,0,0,6,5254,0,63,0,34,65535,460,4,20,0,0,0,0,1.6001862236818475E15,111255.24256224198,1.600186223862341E15,1.600186223498162E15,No Label
192.168.20.33-52.46.141.49-41426-443-6,192.168.20.33,41426,52.46.141.49,443,6,15/09/2020 04:10:26 PM,372209,8,7,1051.0,548.0,751.0,0.0,131.375,261.045117884684,396.0,0.0,78.28571428571429,151.1177402840958,4295.973498760105,40.29993901275896,26586.357142857145,41783.62444161614,126879.0,54.0,372209.0,53172.71428571428,52154.18961986431,128136.0,54.0,294702.0,49117.0,53148.54371664383,130604.0,430.0,0,0,0,0,180,152,21.49330080680478,18.80663820595418,0.0,751.0,99.9375,205.7841810408824,42347.129166666666,1,2,0,6,14,0,0,0,0.0,106.6,131.375,78.28571428571429,0,0,0,0,6,5412,0,70,0,36,65535,464,4,20,0,0,0,0,1.600186226932022E15,114561.65119254583,1.600186227108829E15,1.600186226748957E15,No Label
192.168.20.33-52.46.141.49-41428-443-6,192.168.20.33,41428,52.46.141.49,443,6,15/09/2020 04:10:26 PM,466169,9,10,1043.0,628.0,743.0,0.0,115.88888888888891,245.52568320057907,374.0,0.0,62.8,119.60286135558985,3584.536938320652,40.757750944399994,25898.277777777777,39330.88509167791,132905.0,76.0,448211.0,56026.375,50268.98507014184,137926.0,393.0,387769.0,43085.444444444445,47628.817713415665,134245.0,76.0,0,0,0,0,200,212,19.306303078926312,21.45144786547368,0.0,743.0,83.55,182.33932364514357,33247.628947368416,1,2,2,8,17,0,0,0,1.0,87.94736842105263,115.88888888888889,62.8,0,0,0,0,8,4731,0,54,0,33,65535,464,4,20,0,0,0,0,1.6001862269932792E15,139237.78253437427,1.60018622717682E15,1.600186226749044E15,No Label
192.168.20.33-52.46.141.49-41430-443-6,192.168.20.33,41430,52.46.141.49,443,6,15/09/2020 04:10:26 PM,390697,8,7,1028.0,548.0,728.0,0.0,128.5,253.25650464076367,396.0,0.0,78.28571428571429,151.1177402840958,4033.816486945126,38.3929234163559,27906.928571428572,42170.54630802857,124268.0,57.0,390697.0,55813.857142857145,52291.272010500856,125864.0,57.0,305666.0,50944.333333333336,54050.73593825219,127523.0,516.0,0,0,0,0,180,152,20.476225822056477,17.916697594299418,0.0,728.0,98.50000000000001,200.95671175653726,40383.6,1,2,0,6,14,0,0,0,0.0,105.06666666666666,128.5,78.28571428571429,0,0,0,0,6,5265,0,68,0,36,65535,460,4,20,0,0,0,0,1.6001862270558325E15,116706.6708594278,1.600186227234941E15,1.600186226866966E15,No Label
192.168.20.33-52.46.141.49-41432-443-6,192.168.20.33,41432,52.46.141.49,443,6,15/09/2020 04:10:27 PM,375241,8,7,1044.0,548.0,744.0,0.0,130.5,258.67243488904757,396.0,0.0,78.28571428571429,151.1177402840958,4242.606751394437,39.97430984354055,26802.928571428572,41868.00775048301,120377.0,54.0,375241.0,53605.857142857145,51720.1205703305,121517.0,54.0,293000.0,48833.333333333336,52559.85658909913,123903.0,322.0,0,0,0,0,180,152,21.31963191655496,18.654677926985592,0.0,744.0,99.5,204.30989533875575,41742.53333333333,1,2,0,6,14,0,0,0,0.0,106.13333333333334,130.5,78.28571428571429,0,0,0,0,6,5400,0,69,0,36,65535,464,4,20,0,0,0,0,1.6001862272680095E15,114252.77325147988,1.600186227445378E15,1.60018622708127E15,No Label
13.225.29.163-192.168.20.33-80-47286-6,13.225.29.163,80,192.168.20.33,47286,6,15/09/2020 04:09:29 PM,60014875,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998760723903865,3.00074375E7,4.2366140867339104E7,5.9964823E7,50052.0,0,0,0,0,0,5.9964823E7,5.9964823E7,0.0,5.9964823E7,5.9964823E7,0,0,0,0,32,64,0.016662535746346217,0.03332507149269243,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,118,1386,0,32,0,0,0,0,5.9914771E7,0.0,5.9914771E7,5.9914771E7,No Label
192.168.20.33-52.46.141.49-41434-443-6,192.168.20.33,41434,52.46.141.49,443,6,15/09/2020 04:10:29 PM,385016,8,7,1011.0,548.0,711.0,0.0,126.37500000000001,247.5138884992113,396.0,0.0,78.28571428571429,151.1177402840958,4049.182371641698,38.959419868265215,27501.142857142862,42287.00366425954,124261.0,53.0,385016.0,55002.28571428572,53105.25693913389,125370.0,53.0,303082.0,50513.66666666667,53627.67862090123,127621.0,389.0,0,0,0,0,180,152,20.77835726307478,18.181062605190434,0.0,711.0,97.43749999999999,197.42035313850832,38974.79583333333,1,2,0,6,14,0,0,0,0.0,103.93333333333334,126.375,78.28571428571429,0,0,0,0,6,5180,0,67,0,36,65535,460,4,20,0,0,0,0,1.6001862300216082E15,116497.68682720923,1.600186230201687E15,1.600186229833284E15,No Label
192.168.20.33-52.46.141.49-41440-443-6,192.168.20.33,41440,52.46.141.49,443,6,15/09/2020 04:10:32 PM,395918,8,8,1044.0,577.0,744.0,0.0,130.5,258.67243488904757,374.0,0.0,72.125,133.0761731383303,4094.282149333953,40.41240863006986,26394.533333333333,43856.1580329322,131191.0,54.0,395918.0,56559.71428571428,55021.47653330254,132389.0,54.0,310694.0,44384.857142857145,54336.91466651553,132495.0,68.0,0,0,0,0,180,172,20.20620431503493,20.20620431503493,0.0,744.0,95.35294117647061,196.15616902626036,38477.242647058825,1,2,0,7,15,0,0,0,1.0,101.3125,130.5,72.125,0,0,0,0,7,5191,0,65,0,36,65535,464,4,20,0,0,0,0,1.6001862323343768E15,127894.46314266065,1.600186232517435E15,1.600186232122522E15,No Label
192.168.20.33-52.46.141.49-41440-443-6,192.168.20.33,41440,52.46.141.49,443,6,15/09/2020 04:10:32 PM,81756,2,2,0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,25.5,36.062445840513924,623.8074269778365,48.92607270414404,27252.0,19485.847582283917,42596.0,5328.0,47924.0,47924.0,0.0,47924.0,47924.0,39160.0,39160.0,0.0,39160.0,39160.0,0,0,0,0,40,40,24.46303635207202,24.46303635207202,0.0,51.0,10.2,22.807893370497855,520.2,1,0,2,1,2,0,0,0,1.0,12.75,0.0,25.5,0,0,0,0,0,0,0,0,0,12,0,464,0,20,0,0,0,0,1.600186232522956E15,0.0,1.600186232522956E15,1.600186232522956E15,No Label
192.168.20.33-52.46.141.49-41442-443-6,192.168.20.33,41442,52.46.141.49,443,6,15/09/2020 04:10:32 PM,383810,8,7,1044.0,548.0,744.0,0.0,130.5,258.67243488904757,396.0,0.0,78.28571428571429,151.1177402840958,4147.8856725984215,39.081837367447434,27415.0,42915.971624344456,126412.0,52.0,383810.0,54830.0,53211.931340630734,128354.0,52.0,303145.0,50524.16666666667,54743.62710824582,131768.0,668.0,0,0,0,0,180,152,20.843646595971965,18.23819077147547,0.0,744.0,99.5,204.30989533875575,41742.53333333333,1,2,0,6,14,0,0,0,0.0,106.13333333333334,130.5,78.28571428571429,0,0,0,0,6,5256,0,69,0,36,65535,464,4,20,0,0,0,0,1.600186232713633E15,117975.49698852687,1.600186232895256E15,1.600186232522389E15,No Label
192.168.20.33-52.46.141.49-41444-443-6,192.168.20.33,41444,52.46.141.49,443,6,15/09/2020 04:10:32 PM,379172,8,8,1046.0,577.0,746.0,0.0,130.75,259.3501494119485,374.0,0.0,72.125,133.0761731383303,4280.379352905805,42.1972086546475,25278.13333333333,40858.25352687835,121629.0,54.0,379172.0,54167.428571428565,51816.36549668178,122939.0,54.0,298764.0,42680.57142857143,52413.2854622984,128478.0,71.0,0,0,0,0,180,172,21.09860432732375,21.09860432732375,0.0,746.0,95.47058823529412,196.56968155308783,38639.63970588236,1,2,0,7,15,0,0,0,1.0,101.4375,130.75,72.125,0,0,0,0,7,5450,0,65,0,36,65535,464,4,20,0,0,0,0,1.6001862327340735E15,122493.61141835878,1.600186232907496E15,1.600186232529859E15,No Label
192.168.20.33-52.46.141.49-41444-443-6,192.168.20.33,41444,52.46.141.49,443,6,15/09/2020 04:10:32 PM,76994,2,2,0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,25.5,36.062445840513924,662.3892770865261,51.95210016364911,25664.666666666668,13489.316859401493,38158.0,11362.0,49520.0,49520.0,0.0,49520.0,49520.0,38836.0,38836.0,0.0,38836.0,38836.0,0,0,0,0,40,40,25.976050081824557,25.976050081824557,0.0,51.0,10.2,22.807893370497855,520.2,1,0,2,1,2,0,0,0,1.0,12.75,0.0,25.5,0,0,0,0,0,0,0,0,0,12,0,464,0,20,0,0,0,0,1.600186232919985E15,0.0,1.600186232919985E15,1.600186232919985E15,No Label
192.168.20.33-52.46.141.49-41446-443-6,192.168.20.33,41446,52.46.141.49,443,6,15/09/2020 04:10:32 PM,516737,9,11,1045.0,628.0,745.0,0.0,116.11111111111111,246.16429698701458,374.0,0.0,57.09090909090909,115.03430318427155,3237.623781536836,38.704408625664506,27196.68421052632,38233.40517873609,124276.0,54.0,473684.0,59210.50000000001,56807.34257370005,143581.0,54.0,434541.0,43454.1,51575.5123192091,127929.0,89.0,0,0,0,0,200,232,17.41698388154903,21.28742474411548,0.0,745.0,79.66666666666666,179.0266274422141,32050.533333333333,1,2,2,8,18,0,0,0,1.0,83.65,116.11111111111111,57.09090909090909,0,0,0,0,8,4634,0,52,0,31,65535,464,4,20,0,0,0,0,1.6001862328921882E15,141748.515835548,1.600186233088234E15,1.600186232645509E15,No Label
192.168.20.33-143.204.225.179-36794-443-6,192.168.20.33,36794,143.204.225.179,443,6,15/09/2020 04:10:32 PM,176266,9,9,452.0,4716.0,187.0,0.0,50.22222222222222,77.02723183682797,1448.0,0.0,524.0,695.5463679726895,29319.3242031929,102.11838925260685,10368.588235294117,35741.74911965492,148923.0,58.0,176266.0,22033.25,51367.44535417627,148923.0,274.0,166992.0,20874.0,53978.49185158316,154340.0,58.0,0,0,0,0,296,296,51.05919462630342,51.05919462630342,0.0,1448.0,272.0,527.3588278708656,278107.3333333333,1,2,0,6,17,0,0,0,1.0,287.1111111111111,50.22222222222222,524.0,0,0,0,0,9,30514,0,25,0,262,65535,118,3,32,0,0,0,0,1.6001862330006495E15,64539.31275022246,1.600186233127501E15,1.600186232959247E15,No Label
192.168.20.33-143.204.225.179-36794-443-6,192.168.20.33,36794,143.204.225.179,443,6,15/09/2020 04:10:33 PM,4138,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.3131947800869,1034.5,1094.427247467825,2562.0,69.0,3676.0,1838.0,2501.743791838005,3607.0,69.0,1507.0,1507.0,0.0,1507.0,1507.0,0,0,0,0,60,64,724.9879168680521,483.3252779120348,0.0,0.0,0.0,0.0,0.0,1,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122,0,20,0,0,0,0,1.600186233136069E15,1023.8906191581208,1.600186233136793E15,1.600186233135345E15,No Label
13.225.29.147-192.168.20.29-80-40276-6,13.225.29.147,80,192.168.20.29,40276,6,15/09/2020 04:09:44 PM,60004984,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049995847011641566,3.0002492E7,4.237340921794292E7,5.9965017E7,39967.0,0,0,0,0,0,5.9965017E7,5.9965017E7,0.0,5.9965017E7,5.9965017E7,0,0,0,0,32,64,0.016665282337213854,0.03333056467442771,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,118,1407,0,32,0,0,0,0,5.992505E7,0.0,5.992505E7,5.992505E7,No Label
192.168.20.33-3.214.63.184-52253-443-6,192.168.20.33,52253,3.214.63.184,443,6,15/09/2020 04:07:49 PM,91114504,4,2,66.0,62.0,33.0,0.0,16.5,19.05255888325765,31.0,31.0,31.0,0.0,1.404825734440699,0.06585120630190776,1.82229008E7,4.063989162126827E7,9.0921721E7,1258.0,9.1114504E7,3.0371501333333336E7,5.243802989426197E7,9.0921721E7,84025.0,9.1005784E7,9.1005784E7,0.0,9.1005784E7,9.1005784E7,1,0,0,0,128,64,0.04390080420127184,0.02195040210063592,0.0,33.0,23.0,15.737428845483835,247.66666666666666,0,0,0,4,6,0,0,0,0.0,26.833333333333332,16.5,31.0,0,0,0,0,0,0,0,11,0,10,1595,122,1,32,0,0,0,0,1.6001861146776508E15,5.2500842622289404E7,1.600186160158281E15,1.60018606912784E15,No Label
192.168.20.18-172.217.22.142-58068-443-6,192.168.20.18,58068,172.217.22.142,443,6,15/09/2020 04:09:55 PM,59561508,2,4,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,28.000000000000004,0.9402045361242364,0.10073620029902533,1.19123016E7,1.958721438199006E7,4.5118954E7,79.0,4.5121645E7,4.5121645E7,0.0,4.5121645E7,4.5121645E7,5.9558817E7,1.9852939E7,2.30431460665359E7,4.5121616E7,79.0,0,0,0,0,64,128,0.03357873343300844,0.06715746686601688,0.0,56.0,8.0,21.166010488516726,448.0,1,0,0,1,6,0,0,0,2.0,9.333333333333334,0.0,14.0,0,0,0,0,0,0,0,0,0,9,318,330,0,32,0,0,0,0,1.600186230768712E15,3.1065399599655256E7,1.600186255433121E15,1.600186195879707E15,No Label
192.168.20.18-216.58.214.74-39312-443-6,192.168.20.18,39312,216.58.214.74,443,6,15/09/2020 04:09:56 PM,59551776,2,4,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,28.000000000000004,0.9403581851194497,0.10075266269136961,1.19103552E7,1.958601007155433E7,4.5116859E7,73.0,4.5119735E7,4.5119735E7,0.0,4.5119735E7,4.5119735E7,5.95489E7,1.9849633333333336E7,2.3043054682528798E7,4.5119725E7,73.0,0,0,0,0,64,128,0.03358422089712321,0.06716844179424641,0.0,56.0,8.0,21.166010488516726,448.0,1,0,0,1,6,0,0,0,2.0,9.333333333333334,0.0,14.0,0,0,0,0,0,0,0,0,0,9,354,258,0,32,0,0,0,0,1.6001862309264662E15,3.1060894567926828E7,1.600186255584824E15,1.600186196041729E15,No Label
192.168.20.33-52.94.232.195-37838-443-6,192.168.20.33,37838,52.94.232.195,443,6,15/09/2020 04:10:56 PM,407842,8,7,1011.0,548.0,711.0,0.0,126.37500000000001,247.5138884992113,396.0,0.0,78.28571428571429,151.1177402840958,3822.558735981091,36.77894871053006,29131.571428571428,41902.259529151306,125438.0,54.0,407842.0,58263.14285714285,58672.41362124842,148057.0,54.0,326511.0,54418.5,57319.38982491004,127203.0,298.0,0,0,0,0,180,152,19.6154393122827,17.16350939824736,0.0,711.0,97.43749999999999,197.42035313850832,38974.79583333333,1,2,0,6,14,0,0,0,0.0,103.93333333333334,126.375,78.28571428571429,0,0,0,0,6,4878,0,67,0,36,65535,32752,4,20,0,0,0,0,1.6001862564865448E15,121129.66619389794,1.600186256682482E15,1.600186256294556E15,No Label
192.168.20.33-52.94.232.195-37840-443-6,192.168.20.33,37840,52.94.232.195,443,6,15/09/2020 04:10:58 PM,389361,8,7,1050.0,548.0,750.0,0.0,131.25,260.7060468365528,396.0,0.0,78.28571428571429,151.1177402840958,4104.160406409476,38.52465963463213,27811.499999999996,43974.59942136177,124890.0,86.0,389361.0,55623.0,53527.517960391175,125918.0,86.0,305252.0,50875.33333333333,53836.72278906534,126122.0,435.0,0,0,0,0,180,152,20.546485138470466,17.97817449616166,0.0,750.0,99.875,205.57330403856756,42260.38333333334,1,2,0,6,14,0,0,0,0.0,106.53333333333333,131.25,78.28571428571429,0,0,0,0,6,5237,0,70,0,36,65535,464,4,20,0,0,0,0,1.600186258741015E15,118364.54899997459,1.600186258923195E15,1.600186258545747E15,No Label
